177	1319
177	1454
178	1454
178	1461
179	1466
180	271
180	1469
181	1470
181	1471
181	1472
182	1475
183	1476
184	1478
185	1482
185	1483
186	1446
186	1487
187	1488
188	1488
188	1489
189	1490
190	939
190	1490
191	1418
191	1491
192	1492
192	1493
193	1498
194	1498
195	1384
195	1500
196	1502
197	1504
197	1505
198	305
199	1509
199	1510
199	1511
199	1512
199	1513
200	1197
201	1519
201	1520
202	1519
202	1521
203	1288
203	1522
204	233
205	233
206	233
206	731
206	1153
207	233
207	234
207	1524
208	233
208	234
209	233
209	234
210	233
210	234
211	233
211	234
212	233
212	234
212	1525
213	1413
213	1526
214	385
214	1527
214	1528
215	1533
215	1534
216	1533
216	1535
216	1536
217	1533
217	1535
217	1537
218	1429
218	1533
218	1538
219	1154
219	1541
219	1542
219	1543
220	1154
220	1541
220	1544
220	1545
220	1546
221	1561
221	1562
222	1156
222	1561
223	1561
223	1566
224	1462
224	1499
224	1561
225	1499
225	1561
226	1567
226	1568
226	1569
226	1570
227	27
227	1571
228	1197
228	1572
228	1573
229	337
229	1574
229	1575
230	1295
230	1577
231	1232
231	1578
231	1579
232	1275
232	1276
232	1580
232	1581
232	1582
232	1583
232	1584
233	1586
234	1587
234	1588
235	1589
235	1590
236	211
236	239
236	1593
236	1594
237	1597
238	1446
238	1598
239	1160
239	1446
240	1601
240	1602
240	1603
240	1604
240	1605
240	1606
240	1607
241	731
241	1153
242	1611
243	1611
243	1612
244	1071
245	1614
246	1616
246	1617
246	1618
247	1071
247	1619
248	1071
248	1620
248	1621
248	1622
248	1623
248	1624
249	1520
250	1327
250	1432
250	1626
250	1627
250	1628
250	1629
250	1630
251	1324
251	1327
252	1324
252	1327
253	1327
253	1631
254	1327
254	1432
254	1632
254	1633
255	1637
256	1360
256	1638
257	1143
257	1360
257	1638
257	1639
258	1644
259	993
259	1557
259	1645
259	1646
259	1647
260	1650
260	1651
261	1652
261	1653
261	1654
262	1655
262	1656
263	278
264	259
264	278
265	147
265	1657
265	1658
266	1660
267	1598
267	1661
267	1662
267	1663
267	1664
268	1666
269	1667
269	1668
269	1669
269	1670
269	1671
270	1397
270	1673
271	1397
271	1673
272	863
272	1674
272	1675
273	767
273	1677
274	767
274	1677
275	1679
276	1679
276	1681
276	1682
277	243
277	1684
278	243
278	1684
279	1686
279	1687
280	1008
280	1183
281	1309
281	1688
281	1689
281	1690
282	1691
283	1691
283	1692
284	1693
285	1041
285	1677
285	1698
286	1701
286	1702
287	1701
287	1702
287	1703
288	1187
288	1705
288	1706
288	1708
289	1711
289	1712
290	1713
290	1714
290	1715
291	1717
291	1718
292	1719
292	1720
292	1721
293	1722
294	1723
294	1725
295	1723
295	1725
296	1723
296	1725
297	1727
297	1728
297	1729
298	173
298	1072
298	1730
299	1072
299	1730
299	1731
300	993
300	1732
301	1282
301	1566
302	1050
302	1740
302	1742
302	1743
302	1744
302	1745
302	1746
302	1747
303	173
303	1749
303	1750
304	1118
304	1751
304	1752
305	1118
305	1751
305	1752
305	1753
306	1756
307	1756
308	1521
308	1756
309	1521
309	1756
309	1757
310	961
310	1761
311	52
311	1763
312	937
313	1769
314	1769
314	1770
314	1771
315	1774
316	1774
316	1775
317	1774
317	1775
318	1776
319	43
319	1777
320	1779
320	1780
321	1782
321	1783
322	939
322	1784
322	1785
322	1786
323	779
323	780
323	1205
323	1787
324	779
324	780
324	1788
325	1794
326	1794
326	1795
327	1065
328	1065
328	1796
329	259
330	259
330	260
330	278
330	280
330	1797
330	1798
330	1799
331	1033
332	178
332	1800
332	1801
333	1140
333	1248
333	1803
333	1804
333	1805
333	1806
333	1807
334	1808
335	1808
336	753
336	1809
336	1810
337	1043
337	1811
338	1043
338	1811
338	1812
339	254
339	1553
339	1813
339	1814
339	1815
340	951
341	1521
341	1756
342	1521
342	1756
343	1521
343	1818
343	1819
344	1182
344	1675
344	1821
344	1822
345	100
345	1123
345	1823
346	232
346	1824
346	1825
347	1826
347	1827
348	1828
348	1829
349	1700
350	1700
351	1700
352	1700
353	1831
353	1832
353	1833
354	1834
355	1118
355	1278
356	1840
356	1841
356	1842
357	1034
357	1829
358	1178
358	1843
359	1178
359	1843
360	1847
360	1848
360	1849
361	1851
361	1852
362	486
362	1855
363	1835
363	1856
363	1857
363	1858
364	1860
365	1861
366	1862
367	1863
368	1864
368	1865
369	1344
369	1866
370	1048
370	1869
370	1870
371	1429
371	1869
371	1872
372	1873
373	1877
374	1878
374	1879
374	1880
375	1881
376	930
376	1884
376	1885
376	1886
376	1887
376	1888
376	1889
377	1890
378	1598
378	1725
378	1891
379	1247
379	1892
380	1297
380	1895
380	1896
381	1284
381	1899
381	1900
382	1902
383	744
383	947
384	744
384	754
384	947
384	1906
385	234
385	1910
386	234
386	1910
387	1598
388	1598
389	1911
390	1598
391	1911
392	1911
393	1911
394	1598
394	1912
394	1913
394	1914
395	1598
395	1915
396	1598
396	1916
397	1598
397	1917
398	1435
398	1735
398	1918
398	1919
398	1920
399	1793
399	1880
399	1921
400	1925
400	1926
400	1927
401	605
401	1929
401	1930
401	1931
402	1041
402	1677
403	1041
403	1677
403	1932
404	1486
404	1935
405	1725
405	1937
406	1940
407	1951
408	930
408	1952
408	1953
408	1954
409	1841
409	1955
409	1956
410	27
410	1957
411	458
411	1441
411	1958
412	294
412	1959
413	1965
414	282
414	862
414	863
415	1968
415	1969
416	1968
416	1970
417	1968
417	1971
418	1981
419	294
419	1984
419	1985
420	1988
421	1790
421	1954
421	1989
421	1990
422	1968
422	1991
423	856
424	863
424	1182
425	1995
426	1997
426	1998
426	1999
427	1997
427	1998
427	1999
428	1881
428	2001
428	2002
428	2003
428	2004
428	2005
428	2006
429	2007
429	2008
430	2009
430	2010
431	2011
432	2009
432	2010
432	2012
433	2013
434	2014
434	2015
435	1118
436	1118
436	1751
437	1118
437	1922
438	1521
438	2016
439	160
439	2018
440	160
440	2018
441	160
441	2018
441	2019
442	1071
442	2020
443	1071
443	1621
444	1890
444	2021
445	2027
445	2028
445	2029
446	2030
446	2031
446	2032
447	2033
447	2034
447	2035
448	2039
448	2040
449	2041
450	2041
451	929
451	930
451	1048
451	1870
451	2045
451	2046
451	2047
451	2048
451	2049
452	1048
452	2050
452	2051
452	2052
452	2053
452	2054
453	1241
453	1245
453	1246
453	1247
454	2056
454	2057
455	2061
456	2064
456	2065
457	2066
458	2069
458	2070
459	417
459	2071
460	549
460	571
460	2074
460	2075
460	2076
460	2077
461	1454
461	2084
462	1269
463	1786
463	2085
463	2086
463	2087
464	1500
465	1500
465	2088
466	1500
466	2089
467	2090
468	2090
469	2091
470	1241
470	2092
471	2095
472	2098
472	2099
473	2098
473	2099
474	2098
474	2099
474	2100
475	2056
475	2057
475	2101
476	1446
476	2105
476	2106
477	1446
477	2105
478	972
478	1119
478	2107
478	2108
478	2109
478	2110
478	2111
479	2112
479	2113
479	2114
480	1700
480	2115
481	1041
481	1718
481	2116
482	2117
482	2118
482	2119
483	2120
483	2121
484	2120
484	2121
485	919
485	2096
485	2122
485	2123
485	2124
485	2125
486	2127
487	1790
487	1791
487	2128
487	2129
488	2031
489	2131
490	1576
490	2132
491	2040
491	2133
492	1111
492	2135
493	933
493	2136
493	2137
494	294
494	2138
494	2139
494	2140
494	2141
495	15
495	2142
496	2149
496	2150
496	2151
497	2146
497	2149
497	2152
497	2153
498	1831
498	2154
499	2155
499	2156
499	2157
500	2158
500	2159
501	2160
502	2160
502	2161
503	2144
503	2162
504	2164
505	1151
505	1798
505	2167
506	1151
506	1798
506	2167
507	28
507	235
507	2168
507	2169
508	958
508	959
508	2172
509	2173
509	2174
510	2175
511	2175
512	2176
512	2177
513	1159
513	2176
514	1048
514	2178
515	1313
515	2179
516	1501
516	2180
517	1062
517	2184
518	2183
518	2185
519	2189
519	2190
519	2191
519	2192
519	2193
520	1323
520	2188
520	2194
521	2195
521	2196
522	1739
522	2199
522	2200
523	2201
524	2201
524	2202
525	1297
525	2204
525	2205
526	1162
526	1174
526	2206
526	2207
526	2208
526	2209
526	2210
526	2211
527	1432
528	2214
528	2215
528	2216
529	191
529	2217
530	973
530	2221
531	973
531	2221
531	2222
531	2223
532	1125
532	2224
533	1631
534	1631
535	1004
535	1675
536	2232
537	1130
537	2233
537	2234
538	2241
539	2183
539	2242
540	2242
540	2243
541	2242
541	2244
542	13
542	933
543	2246
544	961
544	1147
545	927
545	1247
545	2249
545	2250
546	927
546	1247
546	2249
546	2250
547	2251
547	2252
547	2253
547	2254
547	2255
547	2256
547	2257
547	2258
548	993
548	2259
549	2262
549	2263
550	1415
550	2264
550	2265
550	2266
550	2267
550	2268
550	2269
551	2040
551	2274
552	549
552	2074
553	1665
553	2207
554	1282
554	1453
554	1665
555	1521
555	1819
555	2278
555	2279
555	2280
556	993
556	2281
556	2282
556	2283
557	1012
557	2285
558	957
558	1123
558	2289
559	1006
559	1853
559	2292
559	2293
559	2294
559	2295
559	2296
559	2297
559	2298
560	193
560	248
560	2299
561	1043
561	1811
561	2300
562	243
562	2301
563	2302
563	2303
564	2304
565	2304
566	260
566	1359
566	1797
566	1798
566	2167
567	1946
567	1950
567	2306
567	2307
567	2308
567	2309
568	939
568	1477
569	1340
569	2310
569	2311
569	2312
569	2313
569	2314
569	2315
569	2316
570	1340
570	2316
571	2317
572	1463
572	2321
573	1295
573	1577
573	2323
573	2324
574	243
574	2332
574	2333
575	243
575	2332
576	243
576	2332
577	2334
578	2334
579	2334
580	2335
580	2337
580	2338
581	2339
581	2340
582	2341
582	2342
583	1602
583	2043
584	2121
585	1486
585	2121
586	1486
586	1675
586	2121
587	1403
588	1403
589	1311
589	1403
590	1311
590	1403
591	1133
591	1700
591	2346
592	2347
592	2348
592	2349
593	1903
593	1904
593	2352
594	1904
594	2353
595	234
595	2355
596	2356
596	2357
596	2358
597	1003
597	2359
598	1454
598	2364
598	2365
598	2366
599	2369
600	2369
601	2369
602	1041
602	1698
603	1499
603	2370
604	1499
604	2370
605	1341
605	1879
606	2371
606	2372
607	1313
608	1313
609	178
609	1800
610	1971
610	2207
611	947
611	1387
612	2374
612	2375
612	2376
613	1429
613	2377
613	2378
614	2379
615	1402
615	2380
615	2381
616	1949
616	2383
616	2384
616	2385
617	2386
618	2387
619	2387
619	2388
620	2389
621	2362
621	2389
621	2390
621	2391
622	1395
622	2392
623	2203
624	2203
624	2396
625	127
625	1107
625	2397
626	2398
626	2399
626	2400
627	955
627	1402
627	2405
628	2408
629	2408
630	2410
631	937
631	2412
632	937
632	2412
633	2290
633	2413
634	234
634	2415
635	234
635	2415
636	60
636	2416
637	60
637	2416
637	2419
638	2421
638	2422
639	2421
639	2422
640	264
640	1311
641	331
641	2417
641	2424
641	2425
641	2426
642	2427
643	1858
643	2431
643	2432
644	445
644	1760
644	2422
644	2433
645	974
645	2434
645	2435
645	2436
646	294
646	1341
647	243
647	2420
648	294
648	1341
649	330
649	2437
650	330
650	2437
651	2440
651	2441
651	2442
652	684
652	2443
652	2444
653	2445
653	2446
654	2447
654	2448
654	2449
654	2450
655	2453
655	2454
655	2455
655	2456
656	1498
656	2457
657	2458
658	330
658	2460
659	2461
660	2463
660	2464
660	2465
661	1871
661	2467
661	2468
662	1344
662	2469
663	1804
664	1804
665	1135
666	1804
667	1997
667	1998
667	1999
668	2473
669	2040
670	2040
671	2040
672	2040
672	2274
672	2476
673	2477
674	2040
674	2478
675	2040
675	2480
676	2482
677	2482
678	2483
678	2484
679	2482
679	2485
680	2486
680	2487
680	2488
681	1560
681	2489
681	2490
682	2491
682	2492
683	2191
683	2493
683	2495
683	2496
683	2497
684	2191
684	2493
684	2495
684	2496
685	110
685	2149
685	2509
686	110
686	2149
686	2509
687	1971
687	2513
687	2514
687	2515
687	2516
687	2517
687	2518
688	1368
688	2358
689	2519
690	64
690	68
690	2358
690	2520
691	2519
692	2358
692	2521
693	2121
693	2523
693	2524
693	2525
693	2526
694	2177
695	2177
695	2527
696	1465
696	2528
697	1130
697	1449
698	2177
698	2529
698	2530
698	2531
699	2276
699	2534
699	2535
700	1295
700	2536
700	2537
700	2538
701	1549
701	2539
701	2540
701	2541
702	938
703	2542
704	2196
704	2543
705	993
706	2023
707	993
708	2023
708	2547
709	2548
709	2549
710	2550
711	160
711	2550
712	294
712	2139
713	486
714	486
714	1855
714	2551
714	2552
715	342
715	2553
716	259
716	2554
716	2555
717	1777
718	1777
719	1557
719	2240
719	2242
719	2244
719	2556
719	2557
720	1777
721	43
721	1777
721	2558
721	2559
721	2560
722	1557
722	2563
722	2564
722	2565
723	2566
724	1130
724	1449
725	1024
725	1451
726	1451
726	2568
727	1451
727	1756
728	2573
729	2576
730	1160
730	1178
730	2576
731	1059
731	1321
731	1439
731	2286
732	1777
732	2577
733	2578
733	2579
734	1724
734	2580
735	1724
735	2580
735	2581
736	1015
736	2583
737	942
737	2585
738	1372
738	2586
739	1739
739	2303
739	2587
740	221
740	1551
740	2590
740	2591
741	2590
741	2592
741	2593
742	254
742	2590
742	2592
742	2593
743	2595
744	1261
744	2042
744	2597
744	2598
744	2599
744	2600
744	2601
745	1530
745	2602
745	2603
745	2604
746	740
746	1130
747	1651
747	2608
748	1651
748	2608
749	1306
749	2609
749	2610
750	2611
750	2612
751	1173
752	1294
752	2613
753	2615
754	2615
754	2616
755	2413
755	2619
755	2620
756	2621
757	1530
757	2622
757	2623
758	1781
758	2625
759	1261
760	1261
760	2042
760	2597
760	2600
761	1261
761	2042
761	2597
761	2598
762	1261
762	2606
763	189
763	2627
763	2628
764	2343
765	2631
766	2343
767	1182
767	1486
767	2343
768	2195
768	2196
768	2343
769	1011
769	2633
769	2634
770	993
770	1065
770	1174
770	2639
770	2640
771	2642
772	234
772	1429
772	2078
772	2641
773	1842
774	2643
775	2643
776	2644
776	2645
777	338
777	1159
778	2196
778	2642
779	2287
779	2649
780	1786
780	2650
780	2651
781	1938
782	1550
782	2652
783	1065
783	2625
784	2655
784	2656
785	863
785	2146
785	2658
785	2659
786	2663
786	2664
786	2665
787	2663
787	2664
787	2665
788	2667
789	2667
790	2662
790	2668
790	2669
791	1024
791	2667
792	2670
793	2667
793	2671
794	1651
795	2673
796	2674
797	2674
798	1241
798	1599
799	2676
799	2677
799	2678
800	95
800	1518
800	2679
800	2680
801	233
801	234
801	2146
801	2152
801	2681
801	2682
802	13
802	2683
803	2157
803	2684
804	2685
804	2686
804	2687
805	342
805	2690
805	2691
805	2692
806	945
806	1187
806	2693
807	1130
807	2697
808	908
809	2261
810	1123
810	1590
810	2700
810	2701
811	280
811	357
811	1123
811	2700
812	242
812	243
813	1142
813	2706
814	1397
814	2707
815	1789
815	2409
815	2708
816	1072
816	1731
816	2709
817	240
817	2710
818	278
818	280
818	2167
818	2711
818	2712
818	2713
818	2714
818	2715
819	2718
819	2719
819	2720
819	2721
819	2722
820	259
820	1778
820	2261
820	2723
821	1565
822	1565
823	2640
823	2725
823	2726
824	1111
824	1600
824	2025
824	2727
824	2728
824	2729
825	2378
826	1533
826	2378
827	950
827	951
827	1672
828	862
829	2732
830	2121
830	2182
830	2733
831	1117
832	280
832	1799
833	1799
833	2736
834	68
835	68
836	68
837	68
838	2737
838	2738
839	955
839	1744
839	2737
839	2739
839	2740
840	1917
840	2741
841	1460
841	1740
842	2579
842	2744
843	1528
843	2745
844	1528
844	2745
845	2746
846	2746
847	1082
847	1084
847	1088
847	1090
848	1449
848	2422
848	2748
849	926
849	928
849	2749
849	2750
850	1178
850	2751
851	1493
852	1310
852	2752
853	1438
853	1439
853	2753
853	2754
854	1102
854	1323
854	1724
855	2755
855	2756
856	1015
856	2636
856	2757
856	2758
857	961
857	1147
858	294
858	2140
858	2759
859	1276
859	1968
859	2567
859	2760
859	2761
859	2762
859	2763
859	2764
859	2765
859	2766
860	1276
860	1968
860	2567
860	2760
860	2761
860	2762
860	2763
860	2764
860	2767
861	1261
861	2770
861	2771
862	2772
863	1247
863	2773
863	2774
863	2775
864	2776
864	2777
865	2778
865	2779
866	1261
866	2778
867	302
867	930
868	711
868	2786
868	2787
868	2788
868	2789
868	2790
869	980
869	2791
870	2793
870	2794
870	2795
871	2452
871	2796
871	2797
872	196
872	2798
873	2348
873	2349
873	2799
874	1613
874	2801
874	2802
875	2805
875	2806
875	2807
876	2809
877	725
877	1011
878	2811
879	1816
879	2812
879	2813
880	2644
880	2814
881	305
881	2397
881	2816
882	1072
882	2736
882	2817
883	2818
883	2819
884	2335
884	2337
884	2338
885	2821
885	2822
886	2821
886	2822
887	2823
888	284
889	1282
890	1282
890	1665
891	2263
892	1297
892	2825
892	2826
893	1783
894	885
894	2827
895	2828
895	2829
895	2830
895	2831
896	1783
896	2432
897	935
897	1783
897	1867
897	2432
897	2833
897	2834
898	1499
898	2835
898	2836
899	1130
899	2835
900	961
900	2070
901	1321
901	2839
902	1313
902	2840
903	2842
904	1714
904	1715
904	2843
905	1052
905	1596
905	2845
905	2846
906	1052
906	2846
906	2847
907	165
907	1259
907	1267
907	2848
907	2849
908	1777
908	2558
909	2850
909	2851
910	1021
910	2852
911	2853
912	2015
913	2856
914	1186
915	1186
916	1186
916	2166
916	2202
916	2467
916	2857
916	2858
916	2859
916	2860
917	2055
917	2861
918	2862
919	1486
919	2121
920	2818
920	2819
921	1486
921	1675
921	2121
922	1725
923	2865
924	2866
925	1432
925	2868
926	1247
926	2774
926	2775
927	234
928	234
929	233
929	234
929	1910
930	2871
931	1620
931	1621
931	2873
931	2874
932	955
932	2877
932	2878
933	1261
933	2879
934	1147
934	2881
935	974
935	2436
936	974
936	2436
937	1531
937	2882
938	2883
938	2884
939	2589
939	2886
940	2887
941	2887
941	2888
941	2889
942	1321
942	1376
942	1802
942	2890
942	2891
942	2892
943	232
943	2126
943	2893
943	2894
944	2896
944	2897
944	2898
944	2899
945	2899
946	873
946	2899
946	2900
947	934
947	2896
947	2897
947	2898
947	2899
947	2901
947	2902
948	996
949	1528
949	2903
950	2904
950	2905
950	2906
951	2068
951	2907
952	294
952	996
953	2909
954	1000
954	2910
955	2909
956	1808
956	2909
957	1960
957	2909
958	2911
959	2912
960	2912
960	2913
961	2641
961	2912
962	2330
963	2448
963	2916
964	1971
964	2513
964	2514
964	2917
964	2918
964	2919
964	2920
964	2921
964	2922
964	2923
964	2924
964	2925
965	243
965	2926
966	1974
966	2927
966	2928
966	2929
967	391
967	1497
967	2930
968	2933
969	1472
969	2934
969	2935
969	2936
970	863
970	2938
970	2939
970	2940
970	2941
971	1319
972	2942
973	1614
973	2943
974	2945
975	1178
975	1634
975	2944
976	294
977	294
978	330
978	2946
979	294
979	2023
980	294
980	942
981	1160
981	2947
982	2948
983	259
983	2949
984	2950
985	1620
986	1740
986	2951
987	1620
988	1620
988	2952
988	2953
989	2954
989	2955
990	1171
990	1620
990	1907
990	1936
990	2956
990	2957
990	2958
990	2959
991	2055
991	2960
992	2961
993	2961
994	1777
994	2963
995	2964
996	988
996	2964
997	2055
997	2967
997	2968
998	2055
998	2960
998	2969
999	1344
999	1346
1000	1344
1000	2970
1001	1725
1001	2971
1001	2972
1002	1011
1002	2973
1003	1011
1003	2973
1003	2974
1004	692
1005	2144
1006	2144
1007	1667
1007	1671
1008	1667
1008	1671
1009	1052
1009	2846
1010	2983
1011	1756
1011	1757
1011	2984
1012	1027
1012	2986
1012	2987
1013	962
1013	963
1013	964
1013	1390
1013	2988
1013	2989
1013	2990
1014	2808
1014	2991
1014	2992
1015	2993
1016	1550
1016	2910
1016	2994
1017	2995
1018	1917
1018	2741
1019	2998
1020	1313
1020	1746
1021	184
1021	185
1021	2207
1021	2999
1021	3000
1022	1184
1022	1190
1022	1196
1023	866
1023	1190
1023	3001
1024	1190
1024	1191
1024	3001
1024	3002
1025	1030
1025	2059
1026	305
1026	3003
1027	305
1027	3003
1028	305
1028	3003
1029	2144
1029	3004
1030	1786
1030	2086
1031	243
1031	3006
1032	772
1032	3008
1032	3009
1033	3014
1034	1163
1034	3015
1034	3016
1034	3017
1035	1163
1035	3015
1035	3017
1035	3018
1036	3019
1037	1374
1037	1375
1037	3021
1038	1675
1038	3022
1039	2244
1040	2244
1041	1038
1041	1039
1041	3023
1041	3024
1042	1464
1043	1464
1044	3025
1045	3025
1046	2607
1046	2882
1047	2781
1048	2137
1048	2781
1049	2468
1050	3029
1051	243
1051	3030
1052	1043
1052	1949
1052	2384
1052	3032
1052	3033
1052	3034
1052	3035
1052	3036
1053	1297
1053	1396
1053	2826
1054	928
1054	1002
1054	1709
1054	2810
1054	3037
1054	3038
1055	3039
1056	1954
1056	3040
1057	1954
1057	3041
1058	637
1058	1514
1058	3042
1059	248
1059	3043
1060	1091
1061	1091
1062	1090
1062	1091
1063	1159
1063	1539
1063	1540
1064	1174
1064	2606
1065	2372
1065	3046
1066	248
1067	248
1067	3047
1068	2409
1069	269
1069	2680
1069	3049
1069	3050
1070	863
1070	1486
1071	863
1071	1486
1072	2880
1072	2909
1073	3051
1074	243
1074	3052
1075	243
1075	2420
1075	3052
1076	2289
1077	29
1077	1807
1077	2232
1078	3056
1079	1130
1079	3058
1080	926
1080	2749
1080	3059
1080	3060
1081	3063
1081	3064
1082	1832
1082	3066
1082	3067
1082	3068
1083	1344
1083	3069
1084	1065
1084	1796
1084	2208
1084	3070
1084	3071
1085	2100
1086	2100
1086	3072
1087	2099
1087	2100
1088	1184
1088	1195
1089	1184
1089	1195
1089	3074
1090	1401
1090	3077
1091	1184
1091	1190
1091	1196
1091	3079
1092	845
1092	1063
1092	3056
1092	3080
1093	3081
1094	692
1094	756
1095	3083
1096	3085
1096	3086
1097	1413
1098	1413
1098	3088
1099	1413
1099	1557
1100	3020
1100	3089
1101	875
1102	3090
1103	3090
1104	3091
1105	928
1105	1709
1105	2810
1106	1760
1106	3093
1106	3094
1106	3095
1107	3096
1108	3096
1109	875
1109	1297
1109	1980
1109	2397
1110	2263
1110	3099
1111	1964
1111	3100
1111	3101
1111	3102
1111	3103
1111	3104
1112	3105
1113	1321
1114	281
1114	3108
1114	3109
1115	3111
1115	3112
1116	1065
1116	1450
1116	2154
1116	3114
1117	1071
1117	3115
1118	2409
1118	3116
1118	3117
1119	1469
1119	1528
1119	3118
1120	3116
1120	3119
1121	1022
1121	2639
1121	3116
1121	3120
1121	3121
1121	3122
1121	3123
1122	1230
1122	3124
1123	1718
1124	1718
1125	1718
1126	1718
1127	1718
1128	692
1128	3126
1129	1680
1129	1718
1130	1718
1130	2815
1130	3128
1130	3129
1130	3130
1131	3131
1131	3132
1131	3133
1131	3134
1132	1489
1132	1718
1133	3135
1134	840
1134	1491
1134	3136
1135	1106
1135	1611
1135	3138
1136	1714
1136	1715
1136	2316
1136	3140
1137	243
1137	3141
1138	1700
1138	3142
1139	243
1139	3141
1140	3144
1141	1397
1142	930
1142	1397
1143	1500
1143	2089
1144	1500
1144	2089
1145	1636
1145	2022
1146	2612
1147	2144
1147	3147
1148	3149
1149	3149
1150	3149
1151	3150
1152	1369
1152	1804
1152	3020
1152	3150
1153	1807
1154	1807
1155	29
1155	1807
1155	2232
1156	2830
1157	3151
1157	3152
1158	1048
1158	3153
1159	3156
1160	3157
1160	3158
1161	1159
1161	2548
1162	2121
1162	2525
1162	2526
1162	3162
1162	3163
1163	1485
1163	1529
1163	3165
1164	2740
1164	3166
1164	3167
1165	3169
1165	3170
1166	1301
1166	1786
1166	2086
1166	3171
1167	1980
1167	3172
1167	3173
1168	3174
1168	3175
1169	1980
1169	3172
1170	3176
1170	3177
1170	3178
1171	3170
1171	3179
1171	3180
1172	3181
1173	3158
1174	1922
1174	3158
1175	978
1175	1922
1175	3158
